game_str,play_id,at_bat,play_per_game,end_time,player_position,event_code,almost_caught,start_time,player_position_hit,inning,game_state,player_id,field_x,field_y,handedness,ball_position_x,ball_position_y,ball_position_z,exit_velocity,launch_angle,field_end_x,field_end_y,actual_distance,max_speed,mean_speed,p1_x,p1_y,p2_x,p2_y,initial_angle,angle_error,straight_line,route_efficiency,max_player_speed,actual_time,league,handedness_encode
1884_025_Vis2AH_Home2A,11,3.0,11,243472,RF,Fielded,0,237622,BA,1,000,492.0,130.4508,224.2275,R,102.6531,217.6833,5.385,68.50288951317205,50.05620963368791,101.2422,216.0072,43.5791143879901,12.636897404027929,4.611546496083599,116.1053,240.1223,116.2571,240.1613,248.65278507461724,36.66559215027186,30.34329655871292,0.6962807065917608,18.278859074000547,5.85,Home2A,1
1884_025_Vis2AH_Home2A,61,14.0,62,1796972,RF,Fielded,0,1794122,BA,2,010,492.0,119.8866,237.6045,R,103.9749,244.8927,5.40051,85.69732665098294,14.96834824671354,106.764,246.2487,20.730088362719567,16.423003988323533,3.290490216304707,117.0983,230.3026,117.3467,230.2447,130.76192354265385,92.29367906993764,15.713841809054856,0.7580209757964277,18.278859074000547,2.85,Home2A,1
1884_025_Vis2AH_Home2A,88,22.0,89,2725422,CF,Fielded,0,2720322,BA,3,011,495.0,-14.8143,275.2782,L,3.2586,294.0873,3.00231,92.14228566665,30.691497841008648,5.427,263.3532,91.90764826386344,24.489381290807795,7.015851012508956,3.3713,317.8934,4.7402,288.5048,323.10160172003805,269.79292348930954,23.49288936444388,0.2556140844448186,14.898829749440315,5.1,Home2A,0
1884_025_Vis2AH_Home2A,90,23.0,91,2903972,RF,Fielded,0,2900572,BA,3,000,3442.0,124.4985,252.1623,R,149.331,216.2559,2.720895,85.11715395506894,19.562282958532183,149.3712,213.0222,52.73431398268192,40.028270509947106,7.587671076647134,131.4814,255.1049,132.5335,254.069,350.53767779198773,323.03439893432216,46.37454725708919,0.8793998395867766,11.703402010918564,3.4,Home2A,1
1884_025_Vis2AH_Home2A,97,26.0,98,3095972,RF,Fielded,0,3091622,BA,3,010,3442.0,128.9514,238.7508,R,79.8777,208.104,5.4177,75.45232402222373,31.301264958668742,80.7717,206.6397,67.52166498177299,31.69813174293847,8.547046200224186,117.2483,247.5335,116.3354,247.3082,148.13847246401644,156.09960724060352,57.89996748962818,0.8575020699690667,11.703402010918564,4.35,Home2A,1
1884_025_Vis2AH_Home2A,120,31.0,121,3779372,CF,Fielded,1,3775972,BA,4,100,4393.0,13.6401,315.9606,R,-20.18124,287.7822,3.64119,87.37197990510124,11.034744091204129,-16.1667,266.9427,80.94007391365304,33.359935251614345,7.672044920723213,6.0641,321.1808,-22.1594,298.6502,185.95279690471705,145.29794871149016,57.36897982925965,0.7087833881948383,8.619841062695567,3.4,Home2A,1
1884_025_Vis2AH_Home2A,139,37.0,140,4550672,LF,Fielded,1,4546422,BA,4,011,3532.0,-145.5519,247.6791,L,-94.4157,289.7079,1.618434,89.90542518430789,15.380668221859477,-88.473,279.174,100.21141728144454,34.31144211471504,7.422985668646155,-100.1818,302.4113,-146.1383,239.953,85.67235179689419,32.47902695889388,65.19148373230968,0.6505394844303907,7.422985668646155,4.25,Home2A,0
1884_025_Vis2AH_Home2A,152,40.0,153,4964272,CF,Fielded,0,4959772,BA,4,000,4393.0,7.533,310.7946,R,-49.9026,309.822,5.81118,83.3709202256276,24.29130285062063,-53.9655,300.7056,76.12939159985554,39.35022363327472,8.506077273724772,-37.249,325.8674,7.7105,320.7674,59.68408332994443,222.2572281062309,62.32056982449695,0.8186137904800386,8.619841062695567,4.5,Home2A,1
1884_025_Vis2AH_Home2A,177,46.0,178,5702222,CF,Fielded,0,5699422,BA,5,000,4393.0,-11.9637,301.0347,L,-30.6708,280.3713,4.67022,93.1256063350108,14.553980179491084,-35.0535,283.5804,35.25712425092992,28.968487154568972,5.552303031643541,-10.879,307.2956,-19.7503,303.4973,168.42054245024912,144.7634826967606,28.94462735172107,0.8209582592646548,8.619841062695567,2.8,Home2A,0
1884_025_Vis2AH_Home2A,197,51.0,198,6281372,CF,Fielded,0,6276872,BA,5,010,4393.0,-10.1805,304.9284,L,41.8461,298.9917,4.70925,93.83218922137692,23.33337059664836,39.6264,285.1812,88.51603337573913,21.35282660476746,8.083656016049158,32.9591,327.9029,39.1124,299.1302,29.691324754531365,36.97312648711505,53.578719613760846,0.6052996002015375,8.619841062695567,4.5,Home2A,0
1884_025_Vis2AH_Home2A,208,53.0,209,6670672,CF,Fielded,0,6666722,BA,6,000,495.0,-19.0182,294.1053,L,-52.8174,271.9515,3.1419,71.62150775526622,16.194915526818303,-54.636,272.2275,53.350509549531175,22.223116343042236,7.209528317504624,-31.1533,307.2074,-31.9174,307.0529,6.640788134908917,295.92019715166975,41.80030872708956,0.7835034581681307,14.898829749440315,3.95,Home2A,0
1884_025_Vis2AH_Home2A,217,55.0,219,6880122,LF,Fielded,0,6876822,BA,6,000,513.0,-143.7144,242.3517,L,-167.4819,213.4215,4.9929,85.9865938087067,19.58223152934058,-167.0403,206.0232,48.45925080870721,18.243872944021312,6.922750115528186,-143.6782,250.3577,-144.0556,250.0613,270.1283012751811,57.9191542444504,43.17241622911554,0.8909014379842264,12.192070745265797,3.3,Home2A,0
1884_025_Vis2AH_Home2A,231,59.0,233,7375222,CF,Fielded,0,7371772,BA,6,100,4393.0,-19.4463,294.633,L,-51.9171,289.4769,6.42303,79.5240959080256,17.395134636536845,-57.5622,284.7657,46.13514510972668,30.242021956652163,6.151352681298169,-38.3605,302.3729,-18.9625,305.2865,243.46005652487125,45.577090152863974,39.3723944166468,0.8534143400438966,8.619841062695567,3.45,Home2A,0
1884_025_Vis2AH_Home2A,265,67.0,267,8380972,LF,Fielded,0,8376922,BA,8,000,513.0,-129.7905,242.7939,L,-130.4688,285.495,-1.238124,91.33976057835643,19.970305537542203,-133.2084,290.8662,54.463890749545826,31.344636861146057,6.98255009609072,-127.7806,236.3365,-124.564,246.5122,58.49058587451401,124.31032646249103,48.19365173650985,0.8848734652125774,12.192070745265797,4.05,Home2A,0
1884_025_Vis2AH_Home2A,269,68.0,271,8452422,RF,Fielded,0,8446472,BA,8,000,492.0,120.489,218.5434,R,45.8724,170.3166,5.09052,55.19980986426939,52.7446314462364,46.542,169.0476,92.03879270372744,25.099898326852458,9.739554783465731,115.1195,224.3741,114.5297,224.1041,272.8624052262065,31.1573598878644,88.98310528768931,0.9668000054512408,18.278859074000547,5.95,Home2A,1
1884_025_Vis2AH_Home2A,288,72.0,290,9040672,CF,Fielded,0,9035372,BA,8,100,4393.0,11.6295,302.9937,R,-32.6706,307.038,1.885629,73.92755577163624,28.8320962432309,-32.7612,297.0471,73.38223303478975,31.298965925865737,5.894155263840576,-32.3741,321.9497,-31.5254,287.1151,18.79386922214439,261.7765347944183,44.78723365033835,0.6103280289808732,8.619841062695567,5.3,Home2A,1
1884_025_Vis2AH_Home2A,302,76.0,305,9552322,LF,Fielded,0,9549222,BA,9,000,513.0,-143.6745,235.9488,L,-135.7017,205.3536,2.242128,89.69705833376247,18.76086252522744,-134.8752,203.5623,36.88741236198344,21.06791304360568,5.6316660094658655,-142.8317,242.8598,-142.6688,242.5937,37.854006066565034,21.817206358150884,33.56058793793697,0.9098113906337566,12.192070745265797,3.1,Home2A,0
1884_025_Vis2AH_Home2A,303,77.0,306,9594572,RF,Fielded,0,9588422,BA,9,000,492.0,112.1481,220.7838,R,108.0387,121.0776,4.8327,101.46839644150344,57.07647234563067,108.4776,121.2228,105.70091682252,51.21148503886161,10.897001734272466,111.6296,224.7806,101.6644,144.9884,44.079287787918474,314.4901248516368,99.6286369035028,0.9425522492939864,18.278859074000547,6.15,Home2A,1
1884_026_Vis2AH_Home2A,13,3.0,13,266175,RF,Fielded,0,262225,BA,1,000,492.0,131.6148,231.2586,R,131.2758,266.6949,-0.819384,75.75151494608889,24.21910907921255,131.88,267.567,38.0926289400821,26.258550835894663,5.079017192010958,130.5994,224.4196,130.1848,243.5128,324.54337814685067,144.9121549772999,36.309368510069135,0.9531862074203924,18.278859074000547,3.95,Home2A,1
1884_026_Vis2AH_Home2A,32,9.0,33,985525,CF,Fielded,0,981125,BA,2,000,495.0,12.5682,285.9672,R,-31.9263,324.858,3.31683,87.32730489843014,25.15583565489424,-34.8456,327.3882,70.83084737052813,36.77559957366383,9.02303788159563,13.4246,279.2437,-23.6965,333.734,165.21228100618612,65.00577688530657,62.95845988777044,0.888856511322307,14.898829749440315,4.4,Home2A,1
1884_026_Vis2AH_Home2A,37,11.0,38,1215525,CF,Fielded,0,1211875,BA,2,000,3442.0,-4.4109,302.2473,L,-53.5833,300.795,4.59801,100.3092798901596,20.01620933525462,-57.975,299.361,60.12137879919586,24.792418195914575,8.235805314958577,-21.2128,315.4661,-3.3799,313.3589,19.407424826280533,257.55690799943324,53.64180772960584,0.892225175153889,11.703402010918564,3.65,Home2A,0
1884_026_Vis2AH_Home2A,41,12.0,43,1319475,CF,Fielded,0,1314175,BA,2,000,3442.0,7.2024,304.0116,R,33.4077,311.001,-0.604956,89.39870625303696,29.646052399386935,34.9542,309.9726,51.81477841931418,14.73352259306641,5.693931694430332,25.4182,331.4414,7.441,294.2131,21.976581956747054,71.83709253866601,28.3847833220548,0.5478125003710186,11.703402010918564,5.3,Home2A,1
1884_026_Vis2AH_Home2A,55,16.0,57,1752575,CF,Fielded,0,1748675,BA,3,100,495.0,16.1187,288.5826,R,-19.07103,323.82,3.89358,87.23796113968122,20.98920399228956,-23.0436,334.6644,62.26330377153571,20.587177757059145,7.831862109627187,15.1106,282.7411,15.2885,282.5737,6.52844286695273,214.30472770367388,60.47493722634194,0.9712773586227312,14.898829749440315,3.9,Home2A,1
1884_026_Vis2AH_Home2A,95,27.0,100,3206825,RF,Fielded,0,3202975,BA,4,000,2702.0,124.0785,262.629,L,63.5094,278.7168,-0.409101,84.33525260690942,19.13475432765881,53.2134,287.2062,86.1808137940974,23.27996597948382,10.978447617082493,122.7425,253.3777,122.1425,253.6642,304.2771150092715,47.703990803647514,75.00600747840137,0.8703330146963476,12.179917034673274,3.85,Home2A,0
1884_026_Vis2AH_Home2A,100,28.0,105,3298925,RF,Fielded,0,3293625,BA,4,000,2702.0,130.0602,234.6378,R,81.2193,225.6795,4.97835,79.85500945671663,38.88752200016056,81.2526,224.0928,66.82419305541565,34.61922009539051,7.508336298362037,109.8764,251.7983,132.5135,246.9572,58.343627836018754,228.87365397893183,49.93374452972659,0.7472405164446622,12.179917034673274,5.3,Home2A,1
1884_026_Vis2AH_Home2A,105,29.0,110,3395275,CF,Fielded,0,3390025,BA,4,000,3442.0,-7.8726,295.5165,L,-61.0203,328.746,-0.420282,69.25324726605929,40.49270662843618,-67.551,331.7922,83.28880950604506,26.0561438435369,9.306012235313007,-15.9502,282.3226,-49.9318,315.6889,110.00485477650636,131.36512888265227,69.83865575059416,0.8385118741014699,11.703402010918564,5.25,Home2A,0
1884_026_Vis2AH_Home2A,113,32.0,118,3702225,RF,Fielded,0,3699375,BA,5,110,492.0,123.855,244.398,L,93.2172,227.8794,0.875397,86.18877332175862,18.24333906585474,42.8763,175.9395,112.82260429129212,39.62702804926387,10.44653743437983,111.1406,249.5951,66.9536,214.1567,294.9521703492719,14.786312250134245,106.03827646628362,0.9398672999296106,18.278859074000547,2.85,Home2A,0
1884_026_Vis2AH_Home2A,133,40.0,138,4444125,CF,Fielded,0,4438225,BA,5,110,3442.0,-2.6397,297.3741,R,55.4517,284.6859,0.1749282,75.67042024965468,41.58060503933186,56.9673,289.3224,71.36302437347722,31.68037329314054,7.551642790843736,32.7124,312.0563,3.5029000000000003,285.6121,38.03081947583797,41.9144632456364,60.14835261160525,0.8428503856117396,11.703402010918564,5.9,Home2A,1
1884_026_Vis2AH_Home2A,151,43.0,157,4928525,RF,Fielded,0,4923425,BA,6,100,492.0,108.276,247.8432,L,65.2362,316.632,0.1180845,81.72870822483299,31.160489404219277,65.2986,315.534,124.30063106228113,43.85217098372726,8.75356556776597,59.7034,339.6668,78.1183,308.2277,344.57074191044086,130.38288442313,80.1816769305806,0.6450625088975243,18.278859074000547,5.1,Home2A,0
1884_026_Vis2AH_Home2A,167,47.0,173,5377775,CF,Fielded,0,5371475,BA,6,000,3442.0,1.4901,290.5224,R,-31.1949,238.6356,-0.763086,90.86629302943408,39.35297236665919,-30.0243,233.0259,95.86885564817888,29.56582297169552,9.58688556481728,-34.9484,290.1956,-35.3885,289.8812,27.629246669468273,305.60264845640614,65.56679738716845,0.6839217694199519,11.703402010918564,6.3,Home2A,1
1884_026_Vis2AH_Home2A,243,66.0,250,8255390,LF,Fielded,0,8252740,BA,8,110,3532.0,-124.3545,238.2897,L,-115.5954,233.1846,1.147926,94.4122756414151,13.319391428887226,-117.5727,236.6193,15.7467526507111,2.546630715315884,2.5397988146312698,-118.4429,228.7102,-120.539,229.2265,76.16334226051043,0.0002128500465801,6.984486194416885,0.4435508926408059,7.422985668646155,2.65,Home2A,0
1884_026_Vis2AH_Home2A,244,67.0,251,8389540,RF,Fielded,0,8384090,BA,9,000,492.0,104.9604,232.7064,R,123.732,214.3158,4.09188,61.07191198766875,33.8146707939432,126.822,215.7834,33.259785344435436,11.375120219310247,3.7161771334574687,111.8854,239.8253,111.4582,239.9294,339.41623478332434,290.84027425176595,27.64629240169466,0.8312228150420115,18.278859074000547,5.45,Home2A,1
1884_026_Vis2AH_Home2A,249,68.0,256,8490440,LF,Fielded,0,8485840,BA,9,000,513.0,-132.4626,236.9811,L,-121.8963,207.5226,1.6998,63.61669577211022,35.36148194968265,-121.8627,205.9836,41.57136987633768,17.43006609307115,5.0696792532125805,-132.9446,246.4595,-133.031,246.6473,89.21317965422617,67.22546931255698,32.75977543054898,0.7880369477358927,12.192070745265797,4.6,Home2A,0
1884_026_Vis4AO_Home4A,32,9.0,32,1045198,RF,Fielded,0,1040048,BA,2,100,460.0,123.6369,263.9055,R,104.6415,249.4227,5.26428,75.62312392563379,40.80160365678948,105.0114,241.6377,48.5872152899186,14.243310008510266,4.0658757564784125,113.705,268.5272,126.2912,275.3837,329.782160286891,8.514454340561883,29.030400739397333,0.5974905243318374,16.022517246283606,5.15,Home4A,1
1884_026_Vis4AO_Home4A,64,17.0,64,2136348,LF,Fielded,0,2131548,BA,3,100,638.0,-110.7381,256.2198,L,-150.8292,256.6302,6.47355,79.44696297067162,34.73646104506817,-151.2036,256.5759,50.73238346280833,24.548206451930348,6.075734546444555,-136.3027,273.0968,-110.2795,247.4692,330.3861801126973,60.389110157964296,40.467066825506386,0.7976575130788524,14.67997738127717,4.8,Home4A,0
1884_026_Vis4AO_Home4A,86,22.0,86,2987898,CF,Fielded,0,2983748,BA,4,000,337.0,-15.2253,297.4428,L,-55.4232,355.173,7.90893,99.16337092987116,21.65084009118672,-54.8091,363.1728,83.08535766403035,44.76279401450985,10.257451563458938,-19.1539,291.1912,-52.0043,343.8574,2.934890925651189,209.20592670041432,76.72880894709628,0.9234937551495191,15.422607005430956,4.15,Home4A,0
1884_026_Vis4AO_Home4A,115,30.0,116,4087748,CF,Ball Deflection,0,4084148,BA,4,010,2871.0,-11.3925,328.0296,R,-25.42266,277.9977,-2.617248,72.98765299862986,21.90993506299279,-65.8206,224.8269,142.5274335235352,36.403052234866784,9.078180479206498,-9.1261,334.1552,-54.5372,227.8471,211.70626614405168,120.44819960760108,116.67568451438372,0.8186191361897874,11.663552504348798,3.6,Home4A,1
1884_026_Vis4AO_Home4A,122,34.0,123,4366648,CF,Fielded,0,4360548,BA,4,110,2871.0,-8.8566,299.0067,R,-80.5425,319.773,7.28802,82.85361273644344,43.887865652086944,-83.952,323.1636,84.29247861673015,31.586139365119255,8.471605891128892,-12.4702,291.7039,-77.1206,310.1533,344.7067392103678,90.5620916865232,78.88520088565406,0.9358510056910004,11.663552504348798,6.1,Home4A,1
1884_026_Vis4AO_Home4A,127,35.0,128,4599748,RF,Fielded,0,4596998,BA,5,000,460.0,143.9361,245.9199,L,121.026,242.6346,6.162,95.20779444808367,17.558875731372755,118.4193,246.0672,33.7869454410652,10.09864347340608,5.0054733986762825,143.4695,237.2641,143.5769,237.337,268.88484852196234,10.0544637772515,25.51722515341353,0.7552391854399327,16.022517246283606,2.75,Home4A,0
1884_026_Vis4AO_Home4A,130,36.0,131,4701148,LF,Fielded,0,4695348,BA,5,000,638.0,-108.2691,256.0686,R,-77.073,329.268,5.08947,91.96189448014142,37.54570458096156,-79.1772,336.8577,88.87723852777307,22.772618822065844,9.25804567997712,-106.9994,250.3495,-107.2238,249.9307,204.6095313340305,44.210904885613985,85.86744042080213,0.9661353327710512,14.67997738127717,5.8,Home4A,1
1884_026_Vis4AO_Home4A,140,39.0,141,4994898,RF,Fielded,1,4992248,BA,5,010,460.0,126.0483,258.7098,L,133.2657,226.0833,0.0,92.0530330869192,10.967047687310131,119.3178,172.9074,95.0251390481942,36.83433376606833,7.820999098617958,126.9629,262.67089999999996,130.5887,224.0015,335.9474705869548,17.90351893602724,86.06597164971761,0.9057179238229502,16.022517246283606,2.65,Home4A,0
1884_026_Vis4AO_Home4A,156,43.0,157,5572798,LF,Fielded,0,5568898,BA,6,000,638.0,-99.8499,270.138,L,-120.7548,205.9707,1.341816,65.33666004673894,32.23598691894896,-120.8121,204.7653,80.23713328628126,26.964772352481543,10.770085004869443,-107.8507,278.7398,-108.3022,277.8317,28.010507288170572,316.0278787516234,68.65131997369022,0.8556053433358148,14.67997738127717,3.9,Home4A,0
1884_026_Vis4AO_Home4A,173,51.0,174,6356548,RF,Fielded,0,6351498,BA,7,000,460.0,121.551,255.126,R,197.0265,277.7418,3.64308,98.64322029172642,33.5308048035824,203.4021,272.0718,105.19373626805896,24.51987487724245,11.19082300724033,127.5844,239.3056,199.0058,285.9002,354.1312338186405,256.0378698386358,83.58685727343742,0.7945991865945133,16.022517246283606,5.05,Home4A,1
1884_026_Vis4AO_Home4A,188,56.0,189,6873898,RF,Fielded,1,6869198,BA,7,000,8799.0,137.7309,258.5058,R,98.5359,337.104,0.0,98.74456563638952,21.45971018495887,82.4484,361.8999,142.6183277148171,29.98391808997272,12.13773001828355,132.1196,255.4924,94.6975,357.9149,315.62073172118335,107.0853861667624,117.2454464832643,0.8220924222145628,12.13773001828355,4.7,Home4A,1
1884_026_Vis4AO_Home4A,215,64.0,216,7771548,CF,Fielded,0,7768748,BA,8,000,337.0,-4.0068,323.2263,R,-18.4032,285.0414,6.08685,92.79135447129516,12.689885651946128,-23.7774,274.7034,54.23165285811706,40.05077841925608,7.917029614323123,-4.5265,328.5668,-18.9793,291.4649,351.7998539404986,13.324659476367287,52.39607283728428,0.9661529766456668,15.422607005430956,2.8,Home4A,1
1884_026_Vis4AO_Home4A,225,66.0,226,8054348,RF,Fielded,0,8050848,BA,8,000,8799.0,134.1189,257.5587,R,113.6346,285.5889,5.66058,83.78545514955569,18.94975358198694,113.8764,287.6487,40.34679095400405,29.81449687695352,5.343945821723664,133.6613,249.4243,121.7849,264.553,344.01927631842796,127.34596066369768,36.26522999030893,0.898838027332876,12.13773001828355,3.5,Home4A,1
1884_027_Vis2AI_Home2A,3,1.0,3,56167,RF,Fielded,1,53017,BA,1,000,637.0,122.9034,241.7703,R,88.9155,255.5937,3.10485,90.59699730596026,11.50586916922632,89.904,236.6976,65.97801324818762,17.294920641622987,5.737218543320661,93.0547,261.3557,83.2039,256.48429999999996,121.74276115339777,161.19683777965017,33.387013727645666,0.5060324202557401,20.8834440934002,3.15,Home2A,1
1884_027_Vis2AI_Home2A,26,7.0,26,855767,RF,Fielded,1,852017,BA,1,000,2295.0,106.1526,277.0773,L,170.9553,255.0684,2.819559,80.61601922643099,20.281267529192036,175.2207,242.376,94.94010772951572,33.745105778499,7.846289895001296,180.0341,235.0849,155.9372,246.949,306.46953478158264,245.5760457588436,77.29542456898724,0.8141493244267411,10.578605507138032,3.75,Home2A,0
1884_027_Vis2AI_Home2A,43,11.0,43,1270117,CF,Fielded,0,1264517,BA,1,110,8596.0,-30.0153,297.3045,L,45.93,360.237,2.386515,82.69485306330017,28.868767206515464,49.443,367.8537,117.785924923605,85.69362769743499,12.59742512551781,-23.9057,292.7245,51.1661,379.9601,61.661555846393355,69.75947795074245,106.25822819683188,0.9021300997190462,12.59742512551781,5.6,Home2A,0
1884_027_Vis2AI_Home2A,58,15.0,58,1830567,RF,Fielded,0,1824067,BA,2,000,2295.0,111.9981,280.3056,L,96.5778,308.994,4.3047,111.9069196821551,38.24188889798098,96.3627,308.388,44.89255934258728,27.746629416947513,4.316592244479769,107.2409,272.0095,100.7131,309.6299,329.63809151228315,115.2388642529394,32.14166957269016,0.7159687494626532,10.578605507138032,6.5,Home2A,0
1884_027_Vis2AI_Home2A,71,20.0,71,2244167,CF,Ball Deflection,1,2239467,BA,3,010,495.0,11.1387,290.5623,R,-51.7665,252.7092,0.824091,67.27800552566154,23.432056631825876,-62.6535,236.3019,109.5775608944018,39.242224248745266,7.505312390026757,1.2158,301.8389,-54.7676,251.8732,193.43885066750912,112.95733462334567,91.59410346195874,0.8358837586303509,14.898829749440315,4.7,Home2A,1
1884_027_Vis2AI_Home2A,89,24.0,89,2765917,CF,Fielded,0,2759867,BA,3,101,495.0,13.056,296.1333,R,-24.02568,239.8365,6.20169,69.88613742767798,49.802970184160856,-29.5638,232.1016,80.40282624603431,30.19207213839303,7.921460713895455,12.1991,302.126,5.2055,290.6123,28.072486935852908,299.6805158874497,76.91882706418504,0.9566682000557024,14.898829749440315,6.05,Home2A,1
1884_027_Vis2AI_Home2A,97,27.0,97,3035417,RF,Fielded,0,3031667,BA,3,000,2295.0,107.5842,279.891,R,71.3322,285.4005,6.42006,83.79119898619012,23.26287898144827,67.5363,286.4076,49.387493652350685,21.31201351362509,6.629193778839496,82.3634,298.754,106.1864,271.6186,278.16859581777476,15.32587003361607,40.57462716982128,0.8215567174846918,10.578605507138032,3.75,Home2A,1
1884_027_Vis2AI_Home2A,124,33.0,124,3828967,LF,Fielded,0,3824317,BA,4,100,5642.0,-136.6566,246.549,L,-97.4199,287.2518,3.7326,82.6852591137912,27.619074494926657,-94.2465,286.7199,79.1436474476051,25.36746995652713,7.066397093535132,-103.3885,302.7398,-137.2079,239.9845,201.21871769042303,66.28051955530987,58.41504762319379,0.7380888991989646,12.211508590205204,4.65,Home2A,0
1884_027_Vis2AI_Home2A,167,44.0,168,5270517,RF,Fielded,0,5265917,BA,6,000,637.0,122.7705,248.2458,R,81.6981,217.0194,3.08106,67.54244013098145,36.475821368969974,77.1306,212.9091,73.51560242685147,23.58823749235923,8.804263763695499,119.0639,262.83770000000004,119.4302,262.9592,133.602818972723,176.24913576180765,57.72073144806812,0.7851494042438222,20.8834440934002,4.6,Home2A,1
1884_027_Vis2AI_Home2A,169,46.0,170,5338817,RF,Fielded,1,5335917,BA,6,000,637.0,119.9322,249.8208,R,129.7365,214.8138,2.799507,81.43297830654606,10.055209344890134,102.5466,159.8268,104.5441477193101,20.57627371543049,10.299916031458844,121.268,256.83889999999997,121.6349,256.3532,144.6380637076356,206.0559564043679,91.65794631869078,0.876739141484826,20.8834440934002,2.9,Home2A,1
1884_027_Vis2AI_Home2A,188,51.0,191,5992067,CF,Fielded,0,5987267,BA,6,000,8596.0,25.0464,309.6777,R,6.20946,313.8,3.93144,73.97595562183808,26.922117927763473,7.9611,311.976,40.923413788589194,20.708861581383353,4.624114552382533,13.5838,297.664,4.1974,326.1722,349.72710878699,76.27967323081077,17.23918962654567,0.4212549254957935,12.59742512551781,4.8,Home2A,1
1884_027_Vis2AI_Home2A,192,54.0,195,6258810,LF,Fielded,1,6254360,BA,7,000,471.0,-132.9138,270.7848,R,-173.8926,216.1299,0.0,80.37515161525427,23.794621816454544,-180.1566,210.1671,92.8352172412824,22.661974582906243,8.003035969075983,-137.6581,275.7413,-177.3065,201.0142,293.42105635337384,23.556681137808425,76.85302664911774,0.827843451363653,11.496816269036168,4.45,Home2A,1
1884_027_Vis2AI_Home2A,222,62.0,225,7194110,RF,Fielded,0,7190110,BA,8,000,2295.0,103.6689,273.4509,L,43.3311,237.8871,2.687175,74.82395781150538,27.965712950724907,40.4655,238.6965,80.39740185425451,30.35060961540658,10.578605507138032,101.6882,280.634,100.3817,280.0046,336.22873107968667,35.545930851774244,72.12862185651407,0.8971511540543289,10.578605507138032,4.0,Home2A,0
1884_027_Vis2AI_Home2A,229,63.0,232,7315810,CF,Fielded,0,7311960,BA,8,000,8596.0,-18.1218,313.2636,L,29.1297,313.071,0.985107,86.55392964218319,18.8898198601811,32.6511,311.2098,59.53141327661853,20.775531762071523,7.884955400876019,13.5631,332.1551,14.4136,332.1362,316.99593262807787,230.01229624961036,50.81442185885815,0.8535732491809656,12.59742512551781,3.85,Home2A,0
1884_027_Vis2AI_Home2A,235,65.0,238,7553760,LF,Fielded,0,7550660,BA,9,000,471.0,-107.6646,272.523,R,-77.9538,308.016,7.20561,99.50887217875636,14.46273208748794,-71.9325,320.9379,63.71350687584634,23.269930812016774,8.973733362796732,-104.9897,267.0232,-105.2654,266.7358,210.87952905946165,68.69417486386877,60.17296330097096,0.9444302511589172,11.496816269036168,3.1,Home2A,1
1884_027_Vis4AO_Home4A,12,3.0,12,252661,LF,Fielded,0,246361,BA,1,000,776.0,-83.9169,287.8713,R,-101.9472,267.9288,4.23492,85.31820669840508,52.91437165301384,-101.8788,267.9654,35.751668343222505,14.646963507845294,3.593132496806281,-83.0938,295.9907,-101.4494,260.0368,163.15619144825854,155.99642445239766,26.8118389227595,0.7499465106176578,12.409990772364512,6.3,Home4A,1
1884_027_Vis4AO_Home4A,15,4.0,15,425061,CF,Fielded,0,421111,BA,1,000,2871.0,-5.1249,313.9803,R,-49.0224,338.088,5.10879,87.3095300929163,22.75626337777053,-52.3353,341.8599,61.45886145496129,29.83916788383299,8.033838098687774,-12.4984,306.4189,-13.7113,307.2877,352.32987287538975,110.63507297060843,54.82785755726735,0.892106626437372,11.663552504348798,3.95,Home4A,1
1884_027_Vis4AO_Home4A,77,24.0,77,2915483,RF,Fielded,0,2912833,BA,3,000,8799.0,139.2807,259.5591,R,142.6122,259.1697,0.854271,97.68361221606196,13.220569394882142,141.1641,253.2504,21.701661321302225,9.327568815127794,3.4175844600479843,133.5154,269.1305,139.0411,269.9153,0.0,8.02585509299331,6.583835603202727,0.3033793360667772,12.13773001828355,2.65,Home4A,1
1884_027_Vis4AO_Home4A,82,26.0,82,3196704,CF,Fielded,0,3191604,BA,4,000,638.0,-17.8452,320.3436,L,-60.9195,281.8788,6.73629,73.7917445141376,37.63097920741388,-62.3772,281.9112,61.06288996280058,15.097321086812933,6.938964768500053,-18.5497,328.16,-19.0771,327.8804,21.801409486352668,289.85285546276543,58.823026050688675,0.963318737231788,14.67997738127717,5.1,Home4A,0
1884_027_Vis4AO_Home4A,89,29.0,89,3664650,RF,Ball Deflection,0,3661650,BA,4,000,8799.0,143.5713,258.6051,L,177.2892,254.9052,8.23722,94.12303714166252,15.865173008844888,184.3305,273.2184,88.656883652885,23.541129029977675,7.296862852089435,191.7854,292.2713,171.2927,245.5219,185.09482747914063,75.38645689999476,43.29966421959873,0.4883959647073576,12.13773001828355,3.0,Home4A,0
1884_027_Vis4AO_Home4A,138,41.0,138,5076200,CF,Fielded,0,5070400,BA,5,110,2871.0,0.168,323.9277,L,-24.82842,297.783,5.66319,81.96931760128929,43.34867742746091,-26.5668,298.0641,40.706894336031894,9.918147004318422,4.307607866247071,0.8399,331.7897,0.7888999999999999,331.655,184.3987053549949,129.153770918978,37.19778670835136,0.9137957418536242,11.663552504348798,5.8,Home4A,0
