game_str,play_id,at_bat,play_per_game,end_time,player_position,event_code,almost_caught,start_time,player_position_hit,inning,game_state,player_id,field_x,field_y,handedness,ball_position_x,ball_position_y,ball_position_z,exit_velocity,launch_angle,field_end_x,field_end_y,actual_distance,max_speed,mean_speed,p1_x,p1_y,p2_x,p2_y,initial_angle,spray_angle,straight_line,route_efficiency,max_player_speed,actual_time,league,handedness_encode,p1_y_pred,p2_y_pred,expected_distance,n_route_efficiency,route_chng
1884_042_Vis4AR_Home4A,206,53.0,206,7217878,CF,Fielded,0,7212778,BA,6,100,868.0,14.7105,310.2123,R,15.41913,262.0461,3.89856,82.02006159888812,40.74601116657563,23.133,248.6388,70.49211979358388,18.510128362534793,5.241049798779014,14.433308203707549,260.079091790948,13.789508203707546,309.009508209052,70.2745711724989,5.315415945198405,62.14687770515911,0.8816145391447805,11.695025375745235,5.1,Home4A,1,306.3292,314.9517,63.19017816645221,0.8964147815597924,0.014800242415011877
1884_042_Vis4AR_Home4A,348,81.0,348,12165528,CF,Fielded,0,12161528,BA,9,000,868.0,-8.2968,320.7396,R,37.4268,361.152,3.94389,86.07590164211321,20.902809436043572,38.5032,361.4559,66.84432827453563,22.872913674850647,8.912577103271419,-6.862633765944891,321.5016455463442,-6.538333765944891,321.7503455463442,202.5042455066321,6.0803629907062495,62.03270980450555,0.9280175507147244,11.695025375745235,4.0,Home4A,1,318.90274,323.02765,63.2364736355075,0.9460260169836647,0.01800846626894037
1884_042_Vis4AR_Home4A,350,82.0,350,12220528,CF,Fielded,1,12215678,BA,9,000,868.0,18.8817,319.0185,R,33.72,240.8193,1.355853,69.58240494148117,31.60699054118836,24.9663,178.7409,148.45280269851602,46.70730242760274,10.528567567273496,22.60885193444813,315.26751373331246,30.98635193444813,190.87688626668748,202.86306571470203,7.951555432407096,140.40949903379044,0.9458191188140768,11.695025375745235,4.85,Home4A,1,313.34186,285.87488,146.1361483025253,0.9843946739038973,0.03857555508982058
1884_043.5_Vis2AK_Home2A,9,3.0,9,269205,CF,Fielded,1,265278,BA,1,000,,-8.8092,305.1237,R,53.595,321.819,1.999395,91.67147935762988,16.629369583613716,66.9558,325.8411,101.3658362187413,25.49703758516365,8.508842123624728,-4.024059591193376,304.2056588092443,71.92515959119338,317.7110588092443,151.6148782703582,11.61184904754493,78.54645687591515,0.7748809639020457,12.877761,3.927,Home2A,1,305.43195,304.89163,85.11791911937813,0.8397101261582733,0.06482916225622759
1884_043_Vis2AK_Home2A,14,3.0,14,279348,CF,Fielded,0,273111,BA,1,010,495.0,17.2557,295.9113,R,-5.51373,264.3702,4.97295,84.67756333843619,48.02462138833563,-4.0137,261.3114,53.42919473648806,14.332316255816034,4.162124697085607,17.34302915969223,291.6685836310636,-5.42912915969223,263.6959163689364,19.65382405804914,-0.8799845232728041,40.61453503821014,0.7601562261703623,14.898829749440315,6.237,Home2A,1,297.49796,278.8536,42.4510726784182,0.7945295243131816,0.03437329814281931
1884_043_Vis2AK_Home2A,54,15.0,55,1423096,CF,Fielded,0,1419829,BA,2,001,495.0,-16.4766,303.0129,L,-62.5188,264.5238,0.850527,74.04087977244194,18.998747660246895,-64.5882,262.9275,66.5442939104606,28.256799079507243,9.60235121363108,-18.354377562255753,301.87469661579047,-18.675677562255753,301.6802966157905,148.3338016735101,-13.801441033218676,62.622402921957566,0.941063451754704,14.898829749440315,3.267,Home2A,0,297.30673,275.05975,67.69448179743601,1.017284545667027,0.07622109391232301
1884_043_Vis2AK_Home2A,85,23.0,86,2412008,RF,Fielded,0,2406464,BA,3,010,513.0,126.8079,239.7561,R,86.4855,181.8981,5.62503,79.43726695307777,51.00278336613887,86.3217,178.7868,85.18966349656624,22.86825545250772,9.319512470907831,124.19079246588674,243.4413290506327,123.84549246588674,243.2268290506327,10.984127328828803,25.77214253138477,73.18734817528231,0.859110661685291,12.192070745265797,5.544,Home2A,1,240.81886,233.24161,73.5259728207011,0.8630856115972888,0.0039749499119977605
1884_043_Vis2AK_Home2A,90,24.0,91,2584433,LF,Fielded,0,2578031,BA,3,000,9485.0,-132.1659,235.9995,L,-98.8329,260.7879,2.81319,98.13796323050232,51.18480508986685,-96.1104,266.0367,51.49941952239059,36.326209148246576,5.150456997939198,-132.59713360348402,234.6662978374869,-119.53183360348405,241.1084978374869,194.2459678045236,-19.863138161724663,46.927949711126296,0.911232595363978,8.556724292172852,6.402,Home2A,0,240.54872,233.16415,48.15664787029727,0.9350910809656802,0.023858485601702117
1884_043_Vis2AK_Home2A,117,31.0,119,3545770,RF,Fielded,0,3540622,BA,3,111,9732.0,118.4694,241.6875,R,124.9995,197.0241,6.13023,70.44156207720945,46.70063089274104,124.3326,185.283,68.13162364968963,14.52777618863814,7.11929191741778,129.57224848205178,240.93367848046287,129.76394848205177,240.74287848046288,124.60945935730342,33.863254590022635,56.70841855042337,0.8323362267425092,7.11929191741778,5.148,Home2A,1,237.80258,220.63486,60.05184037692407,0.8814092070620665,0.04907298031955731
1884_043_Vis2AK_Home2A,137,38.0,139,4398953,LF,Fielded,0,4392551,BA,4,000,9485.0,-129.591,233.7192,L,-56.6583,203.6445,4.03446,97.72198515418822,57.645353524020535,-56.2989,201.5304,86.12343000070562,26.789662802691502,8.556724292172852,-117.5877854402115,236.96883027927723,-66.5418854402115,200.3612697207228,144.5583638940761,-15.60807056395194,80.04905226078571,0.9294689291883736,8.556724292172852,6.402,Home2A,0,238.01572,225.59718,83.5635380802832,0.9702764750498041,0.04080754586143043
1884_043_Vis2AK_Home2A,156,51.0,158,5708505,RF,Fielded,0,5702565,BA,5,100,9732.0,124.9323,257.7414,L,120.0606,311.979,2.503002,96.90970962836856,35.31108503953532,109.5672,305.5596,73.4780012729606,18.89636372363036,6.686504802344201,125.74679046235173,256.81053658029043,120.46079046235172,312.20576341970957,130.8169323047188,19.72675824027425,50.22615403601991,0.6835536237497357,7.11929191741778,5.94,Home2A,0,262.03067,293.90134,51.65488013135073,0.70299789374319,0.019444269993454277
1884_043_Vis2AK_Home2A,163,52.0,165,5958151,LF,Fielded,1,5954653,BA,6,000,637.0,-127.4775,230.0868,L,-81.2439,254.517,0.0,79.46172662751412,15.608724475661116,-48.8052,241.5969,93.03855475031057,22.178764692722957,9.036378666502664,-128.55117307304025,228.45567877603207,-79.18467307304026,256.79312122396794,210.0764902688166,-11.420672564196098,79.50983077142097,0.8545901318523604,20.8834440934002,3.498,Home2A,0,239.74292,239.8923,82.08681456535574,0.8822881523219461,0.027698020469585694
1884_043_Vis2AK_Home2A,173,55.0,175,6371410,CF,Fielded,0,6367318,BA,6,111,495.0,16.1469,300.2154,R,7.95972,248.4564,3.18939,67.41095707292382,32.47946215394378,8.7408,228.3108,75.39092305027907,18.73046971808834,7.252614050050931,17.28050151214923,300.84615540911585,6.299498487850772,231.56894459088412,6.082336693290344,2.19247833447559,72.28500410437837,0.958802481515854,14.898829749440315,4.092,Home2A,1,295.90057,263.09134,72.77624307976649,0.9653183716988207,0.0065158901829667215
1884_043_Vis2AK_Home2A,174,56.0,176,6412759,CF,Fielded,0,6406258,BA,6,111,495.0,-10.9116,294.6084,L,35.0547,354.27,3.31749,84.81033254964021,38.59189953383518,38.5041,345.0702,108.59462491867434,23.44634987161438,7.496005033386721,-11.020705695536734,294.5012134681761,33.15740569553673,364.26368653182385,198.73716980166924,6.366919507173713,70.62793120097741,0.6503814645878663,14.898829749440315,6.501,Home2A,0,297.3667,311.05994,73.06698234797929,0.6728416107399291,0.02246014615206282
1884_043_Vis2AK_Home2A,181,57.0,183,6631252,RF,Fielded,0,6625939,BA,6,010,513.0,120.6714,243.9384,R,120.5487,167.5824,1.298253,63.845252526176736,51.29387582477058,121.5738,161.1489,89.76539810680966,24.96390948710516,9.96396915382599,127.08031645068628,238.08840694935915,127.33531645068628,237.78180694935915,358.4198275272035,37.03159768125304,82.7944179036848,0.9223422348683816,12.192070745265797,5.313,Home2A,1,230.7754,208.1223,85.27834299822983,0.9500135330181371,0.02767129814975544
1884_043_Vis2AK_Home2A,200,63.0,203,7311416,LF,Fielded,0,7305179,BA,7,100,637.0,-150.6081,276.3099,R,-149.8218,271.83,3.76455,79.85619172631256,45.32779236310811,-113.298,247.9182,135.07560144812237,44.3810221144613,9.388073495141445,-128.17528671093933,246.51503098024676,-170.57998671093935,299.7372690197532,38.318449282463746,-24.560282656044897,46.88424245842094,0.347096307221904,20.8834440934002,6.237,Home2A,1,280.66428,266.5764,55.796746419695516,0.4130779046808466,0.06598159745894261
1884_043_Vis4AR_Home4A,71,16.0,71,2051355,RF,Fielded,0,2046005,BA,3,000,460.0,135.3603,233.8788,R,154.1754,164.6052,-0.543777,76.74462588080836,50.84454885468414,157.5999,161.9112,84.3149473971088,36.78428979863738,9.06612337603276,140.12475970976683,229.4098722703504,145.60245970976683,202.7080722703504,359.0822971193754,44.22693044455271,75.3255285936979,0.8933828570031326,16.022517246283606,5.35,Home4A,1,223.5645,197.99792,79.84309995051089,0.9469625779930066,0.05357972098987407
1884_043_Vis4AR_Home4A,126,32.0,126,3944941,LF,Fielded,0,3939091,BA,5,000,638.0,-111.8019,265.812,R,-135.6645,277.8273,4.4973,100.947572795218,43.56698022931253,-134.9307,280.0386,47.07410369632827,24.25343686976595,4.878145460758797,-111.86637961609578,262.4619663916366,-111.37317961609578,265.8054663916366,185.35197492433224,-25.726112605838228,27.1539598769682,0.5768343472270122,14.67997738127717,5.85,Home4A,1,264.5162,279.21115,28.322135262968622,0.6016500164437059,0.024815669216693648
1884_043_Vis4AR_Home4A,141,35.0,141,4405491,LF,Fielded,0,4399641,BA,5,010,638.0,-125.625,247.6305,R,-161.6712,212.1921,5.61651,89.30174613628014,49.71034338940156,-158.7066,208.2762,60.921479182574984,16.691896476972467,6.092147918257239,-125.68627151157932,247.96671854970117,-164.31982848842068,217.25541854970115,177.15219438211204,-37.307424262670125,51.411605567712066,0.8438994958352395,14.67997738127717,5.85,Home4A,1,245.90614,216.73947,54.02079143543409,0.886728164848718,0.04282866901347848
1884_043_Vis4AR_Home4A,155,40.0,155,4957741,CF,Fielded,0,4952591,BA,6,000,427.0,25.8645,302.3325,R,17.1744,375.723,4.6542,91.4310447494895,29.6104595993104,16.0431,377.3298,83.31153980556552,44.434822830586135,9.10508631754835,25.79823010035253,303.6380583970679,18.98403010035253,354.3461583970679,178.2292319411797,2.4346039715069008,75.63765533945377,0.9078892974008014,18.48415024840713,5.15,Home4A,1,304.95682,319.60367,71.64580704678784,0.8599745871219827,-0.04791471027881866
1884_043_Vis4AR_Home4A,171,45.0,171,5475441,LF,Fielded,0,5472941,BA,6,000,5490.0,-109.6971,250.0734,L,-126.1968,230.4075,5.28429,97.44209707089134,11.6209449238614,-127.5789,236.2758,25.50789169453356,24.270183188342735,4.181621589265001,-109.10541298829588,250.8165915334746,-109.05321298829588,250.8723915334746,301.18284426853165,-28.367162771758768,22.586113809152728,0.8854559239795196,8.351032553162693,2.5,Home4A,0,248.1887,244.60568,24.693089146020544,0.9680568445926234,0.08260092061310387
1884_043_Vis4AR_Home4A,186,48.0,186,5897891,CF,Fielded,0,5892341,BA,7,000,427.0,28.1739,299.9913,R,-31.9164,375.0,5.67609,87.79390141876358,32.915096497246466,-52.5777,363.3891,142.87186895091816,23.95006555305938,10.823626435675992,29.059488787803488,300.72110377555504,-36.62098878780349,386.918496224445,218.0343858423425,-8.232825446599247,102.66499864802996,0.718580917306396,18.48415024840713,5.55,Home4A,1,303.52652,318.81952,105.32227588580373,0.7371799407340704,0.0185990234276745
1884_043_Vis4AR_Home4A,200,52.0,200,6370841,RF,Fielded,0,6365341,BA,7,110,460.0,127.251,242.5158,R,167.8482,187.4139,4.50171,78.67351870435675,46.42593880185659,169.2987,184.1031,77.68346984628215,28.77819487031777,8.489996704511581,126.19863112973113,241.3333386832858,142.5663311297311,224.9344386832858,154.09006951799282,42.601217697859646,71.97258225588408,0.9264851634241028,16.022517246283606,5.5,Home4A,1,242.4894,209.68207,75.44268767143019,0.971154967983717,0.044669804559614223
1884_043_Vis4AR_Home4A,305,76.0,305,9519841,RF,Fielded,0,9517191,BA,9,000,5984.0,128.0394,256.1412,L,129.1707,247.4061,0.755613,99.31227502302016,13.919505753606352,126.8061,248.8656,13.84117411282553,5.065069792288048,2.065846882511364,130.99980295870543,260.14287487975736,129.60600295870543,256.79877487975733,105.75614927099156,27.000501406907052,7.379389151549089,0.5331476283295351,8.70652602909362,2.65,Home4A,0,254.731,257.91644,11.82593888613463,0.8544028699976008,0.32125524166806574
1884_043_Vis4AR_Home4A,316,79.0,316,9786841,RF,Fielded,0,9780841,BA,9,100,5984.0,133.6359,245.0103,R,98.9418,174.786,5.54949,89.15119533681823,57.25439201437021,97.4076,172.2537,85.75928138656523,17.84090692787974,8.70652602909362,134.77181044552307,243.49075600014783,134.66471044552307,243.10795600014785,138.33690009362195,29.48768869432282,81.2773803985463,0.9477385897414824,8.70652602909362,6.0,Home4A,1,231.93736,213.11038,86.48331756257384,1.0084426567515763,0.0607040670100939
1884_044.5_Vis1AP_Home1A,23,7.0,23,810641,CF,Fielded,1,807191,BA,1,000,2052.0,8.2182,294.3264,R,-6.49272,255.0873,2.686368,70.49441982638982,16.097229961172303,-7.6077,247.5003,60.10417398036344,31.242990381872072,5.921593495602479,7.858260990350315,291.9057600378564,-3.435360990350315,273.88956003785637,240.11130655354816,-1.7606115980223696,49.428157481540794,0.8223747904378389,13.081687749089564,3.45,Home1A,1,289.63043,259.11688,52.818709259319135,0.8787860436543969,0.056411253216558044
1884_044.5_Vis1AP_Home1A,102,29.0,104,3893045,CF,Fielded,1,3887395,BA,4,000,2052.0,11.8962,306.6153,R,-62.5797,381.453,0.0,101.39166765246117,26.629197099423237,-53.3265,379.6215,147.5482573556741,29.30783574393939,11.66389386210913,6.51078509568083,308.3538661922309,-75.00438509568083,381.37673380776914,224.83623137429203,-7.996178099122922,97.8974250617962,0.6634942819135333,13.081687749089564,5.65,Home1A,1,307.61603,336.07886,106.93655586256142,0.7247564815678189,0.06126219965428559
1884_044.5_Vis1AP_Home1A,105,31.0,107,4030345,LF,Fielded,0,4026695,BA,4,010,3333.0,-126.8133,253.863,R,-163.1304,274.0104,3.69297,85.2928544348852,22.07436627870102,-146.7375,256.4616,71.82327443635214,20.836288728966277,6.619656630078483,-125.7480738608821,252.755667518528,-163.5524261391179,274.296932481472,220.98262257080307,-29.776535886334926,20.09294571734071,0.2797553561157468,6.619656630078483,3.65,Home1A,1,253.01385,262.2918,28.652982491281794,0.39893729039983133,0.11918193428408452
1884_044.5_Vis1AP_Home1A,109,33.0,111,4347095,RF,Fielded,0,4341495,BA,5,000,435.0,119.5497,233.7288,R,136.3242,139.9977,5.9985,86.42255325774678,57.82879173091629,136.134,140.2071,101.9658171565392,47.94398318854263,11.083240995273597,123.83202739982498,226.8613707567544,137.42867260017505,138.33222924324562,331.7564319731949,44.155556152237054,94.98077372489657,0.9314962246522372,19.319738159579643,5.6,Home1A,1,213.88423,159.84718,95.58012825255703,0.9373742193015647,0.005877994649327478
1884_044.5_Vis1AP_Home1A,127,38.0,132,4971395,CF,Fielded,1,4968545,BA,5,000,2052.0,0.852,310.4925,R,-17.3436,277.9794,0.0,98.98085864288728,10.782394773903023,-26.2089,273.7761,53.980342415268225,30.67795071371583,5.480237808656423,0.7194765890813699,310.33459616084616,-15.458923410918633,287.59180383915384,228.803113592916,-5.4683265650469535,45.61125231530046,0.8449604110402867,13.081687749089564,2.85,Home1A,1,309.44598,300.36447,48.52069317673054,0.8988585660213702,0.05389815498108341
1884_044.5_Vis1AP_Home1A,151,45.0,156,5797295,RF,Fielded,0,5794195,BA,6,000,435.0,126.6255,265.053,R,83.9976,246.6249,-0.921435,79.21991280943966,20.314637118462475,79.0464,239.0832,60.04360215135389,25.009486280118676,8.765489365160624,115.7050529723544,267.08380548943404,114.8329529723544,266.87740548943407,178.8641369295034,18.295072728988636,54.2051775096254,0.9027635845862249,19.319738159579643,3.1,Home1A,1,262.5202,270.0885,57.07676944392819,0.9505886955291739,0.047825110942949056
1884_044.5_Vis1AP_Home1A,179,53.0,184,6833445,RF,Fielded,0,6829945,BA,7,000,4816.0,146.5878,255.7509,R,167.8422,262.6044,0.0864552,87.86462251256366,19.410594971204752,166.8879,256.836,32.49987846943701,11.172188505350608,4.513872009644906,158.26722663645285,263.3125534709227,158.61552663645284,263.3590534709227,306.292913568727,33.01516292562092,20.329080205951293,0.6255124992257687,8.295562033090567,3.5,Home1A,1,252.98608,258.5122,28.07599870954258,0.8638801137655128,0.2383676145397441
1884_044.5_Vis1AP_Home1A,191,56.0,196,7265895,RF,Fielded,0,7259295,BA,8,000,435.0,143.0043,239.5752,L,71.5275,205.5435,6.42144,84.06553322430536,59.12422899199749,70.9362,206.0856,87.06427628474657,21.866074544749026,8.577761210320045,133.6786777440054,242.34474198702495,75.2134222559946,203.59385801297503,130.53253735103505,18.99384496393667,79.46926667441949,0.912765488505442,19.319738159579643,6.6,Home1A,0,239.65201,207.15012,82.38444836443001,0.946248586446512,0.03348309794106996
1884_044.5_Vis1AP_Home1A,218,63.0,223,8108995,CF,Fielded,0,8104245,BA,8,100,2052.0,15.5931,317.9073,R,-1.981803,353.259,5.31828,87.01807454737977,29.57882485329814,-2.1789,353.0631,43.54457945745113,25.10085926806913,5.278130843327215,15.8123570452987,325.00875311854605,6.180857045298701,343.30185311854603,180.99203556598863,-0.3535917208358617,39.39256601999925,0.904649132241386,13.081687749089564,4.75,Home1A,1,319.8181,332.37637,37.23779038650478,0.8551647725267636,-0.049484359714622395
1884_044_Vis1AP_Home1A,5,1.0,5,85024,CF,Fielded,0,80324,BA,1,000,963.0,19.5663,298.938,R,-21.55476,238.9788,2.716419,73.51252065041486,41.22091437830914,-24.3195,235.7304,82.58081230163198,45.50611150164615,9.71538968254498,14.541698376111016,292.8193288903966,-11.209701623888986,255.94782889039655,182.52148782247372,-5.890171763293545,76.94910096550835,0.9318036335661918,17.63969160274574,4.7,Home1A,1,295.11008,286.93716,83.21775667692152,1.0077129826837143,0.07590934911752256
1884_044_Vis1AP_Home1A,22,5.0,22,619274,LF,Fielded,1,615974,BA,1,000,3333.0,-125.5515,249.0855,L,-97.8027,235.1979,4.0887,79.34667479749035,12.646588462794764,-92.5905,230.1759,46.5552804604845,11.864404915528622,4.726424412231921,-125.4646287189493,249.9629829604549,-90.4042712810507,228.1704170395451,203.0896821301,-21.912938077744176,38.0000064889468,0.8162340794230786,6.619656630078483,3.3,Home1A,0,251.11093,229.71466,40.91521038820308,0.8788521942839839,0.0626181148609053
1884_044_Vis1AP_Home1A,62,13.0,63,1648424,CF,Fielded,0,1644074,BA,2,010,963.0,28.9671,303.7053,L,25.49826,359.652,5.14536,80.03005850151327,27.285377013522577,18.0498,383.4678,91.79077624150716,35.072455859135914,7.199276567960926,30.10612322343623,303.3186094305754,36.176323223436235,337.3941094305754,170.24536418591407,2.6949188641057686,80.5061727170035,0.877061683247855,17.63969160274574,4.35,Home1A,0,306.10693,313.4126,76.45405349035568,0.8329165153718754,-0.04414516787597966
1884_044_Vis1AP_Home1A,72,16.0,73,2048124,CF,Fielded,0,2044074,BA,2,000,2052.0,6.8496,310.6506,L,-19.57527,329.157,5.24595,84.5371584320325,23.177886933047752,-20.2872,332.0559,44.880085123375174,26.12405581071296,5.21861454923001,-0.8003239727407344,309.7479569620253,-16.339876027259265,319.6905569620253,105.14698444034572,-3.496182155285634,34.56288156867133,0.7701162213408933,13.081687749089564,4.05,Home1A,0,313.85443,315.27463,35.014939127058554,0.7801887859794077,0.010072564638514359
1884_044_Vis1AP_Home1A,77,19.0,78,2188174,RF,Fielded,0,2183124,BA,2,100,6908.0,126.7482,252.354,L,69.5043,278.4495,5.57421,79.83359594067397,38.833950176582654,69.8961,276.9225,68.01194023040476,34.31152185478551,8.001404732986474,126.44238757143243,251.39087576388383,97.60818757143244,275.63472423611614,133.49475038915529,14.16575873285303,61.93361338287957,0.9106285333585018,10.6333270505203,5.05,Home1A,0,257.5263,272.82266,62.572243595701664,0.9200185053348724,0.009389971976370592
1884_044_Vis1AP_Home1A,85,21.0,86,2475874,LF,Fielded,0,2470074,BA,3,000,892.0,-103.1949,284.9727,R,-94.7577,312.453,4.39641,97.41433694224592,40.437129303225234,-94.7286,308.6394,31.758809212541365,9.057671223852552,3.433384779734239,-104.2967874517641,284.45806039548773,-104.2685874517641,284.3566603954877,195.0723576657681,-17.062466121464684,25.13545154915667,0.7914481736686408,13.879238084837493,5.8,Home1A,1,288.61423,310.63474,24.209872991650577,0.7623041792791854,-0.029143994389455474
1884_044_Vis1AP_Home1A,131,32.0,132,4088774,RF,Fielded,0,4082874,BA,4,000,537.0,113.8599,259.1631,R,124.4379,215.0637,4.9773,82.44298116377156,50.58954419222202,125.2527,213.1758,55.92207358926797,14.556446406951643,5.886534062028145,112.0160063947221,257.566232609836,119.8688063947221,212.67536739016404,357.0648175957232,30.43661690234199,47.37750155010285,0.8472057366484187,18.625452492606332,5.9,Home1A,1,252.21843,243.51755,49.006353429271186,0.8763329090621564,0.029127172413737745
1884_044_Vis1AP_Home1A,136,34.0,137,4246024,LF,Fielded,0,4241574,BA,4,010,892.0,-174.9228,257.4384,R,-190.47,285.7629,8.87685,91.40886118082472,28.726068294883262,-189.7611,286.3347,39.16224437633605,17.530059440793384,4.634585133294052,-176.12943751085706,258.91715024544015,-176.18673751085706,258.9906502454402,47.15407870876953,-33.53342268474415,32.48340038511978,0.8294570677044243,13.879238084837493,4.45,Home1A,1,253.74245,270.6515,39.143332606517355,0.999517091777556,0.1700600240731317
1884_044_Vis1AP_Home1A,166,41.0,167,5138874,LF,Fielded,0,5134374,BA,5,110,892.0,-109.3122,268.4943,R,-87.669,287.3997,4.50822,80.52985907757034,30.06930606257986,-87.9963,280.8168,45.01639389542591,12.069294925508968,4.148976395891701,-110.4021329159794,267.5639885896339,-87.06926708402061,288.7914114103661,213.36235453432107,-17.39882010842614,24.621364687197985,0.5469421816503998,13.879238084837493,4.5,Home1A,1,271.50833,291.45377,28.982975222736954,0.6438315625650748,0.09688938091467503
1884_045_Vis1AP_Home1A,53,12.0,54,1542606,LF,Fielded,0,1537106,BA,2,000,6885.0,-130.6623,254.5782,R,-105.6363,346.167,7.5369,74.57835187435684,36.71657750886707,-106.4019,345.6969,98.2768187604904,25.55954084096979,10.980650140837204,-130.92778050485845,253.7114936081969,-130.65628050485844,254.20769360819685,218.9842105333788,-17.107819554173698,94.29307767726114,0.9594640818305484,10.980650140837204,5.5,Home1A,1,257.8238,270.1518,92.9019914604286,0.9453093072420187,-0.014154774588529762
1884_045_Vis1AP_Home1A,94,23.0,95,2964106,CF,Fielded,0,2959956,BA,3,000,435.0,-8.4771,303.8694,R,67.1943,320.655,5.3736,91.53920335109656,21.259242327027405,75.1332,332.3352,92.72158971623864,30.278995095500264,11.736910090662064,2.928609947065493,303.6334588267237,3.9594099470654927,303.9142588267237,329.6241636354949,12.73908028154719,88.32317949287152,0.9525632569844,19.319738159579643,4.15,Home1A,1,305.42575,313.2165,87.21679597671897,0.9406309387450504,-0.011932318239349593
1884_045_Vis1AP_Home1A,99,25.0,100,3201606,CF,Fielded,0,3197906,BA,3,000,4816.0,-5.8065,301.7421,R,-11.30253,246.2934,5.7114,71.5744007716911,26.10507807977741,-11.8065,243.4986,62.2167152481903,26.428474416714305,8.295562033090567,-4.598882058295201,299.4411078134926,-10.2466820582952,247.44360781349255,240.9274479701579,-2.775922531271441,58.55173176132366,0.9410932661384236,8.295562033090567,3.7,Home1A,1,296.11707,280.67007,61.243332094364874,0.9843549575071189,0.04326169136869529
1884_045_Vis1AP_Home1A,106,27.0,107,3361956,CF,Fielded,0,3356156,BA,3,000,4816.0,-3.0867,291.9237,R,28.24017,284.7243,5.51355,78.63828538030555,42.64875487034704,30.756,278.1735,48.311206392046515,10.4239186489155,5.139490041706936,-4.200722862350296,296.20745688646116,17.663877137649703,292.64135688646115,347.7770912047127,6.309230131035129,36.5293901308248,0.7561266393223135,8.295562033090567,5.8,Home1A,1,292.39343,292.86942,39.0651388624271,0.8086144350321668,0.05248779570985329
1884_045_Vis1AP_Home1A,110,28.0,111,3580406,LF,Fielded,0,3574356,BA,4,000,963.0,-102.9474,284.2545,L,-63.8013,288.9342,6.1602,79.38037620615304,44.08047187325146,-63.8709,287.8749,58.34516085302392,16.51189534844571,6.10944092701833,-103.93897930132152,283.03838358125535,-75.27532069867848,300.2045164187447,206.840292606046,-12.509593313979371,39.24385491271213,0.6726154206956513,17.63969160274574,6.05,Home1A,0,288.23868,284.9249,41.10981903802844,0.7045968926469726,0.03198147195132128
1884_045_Vis1AP_Home1A,118,30.0,119,3743456,CF,Fielded,0,3737856,BA,4,000,435.0,-8.7054,315.8874,R,-5.55972,357.309,5.46954,104.28179691461484,31.519709056048193,-6.4521,362.4177,56.96035311584388,36.48197461780966,6.225175203917977,-8.407621200123504,365.26056970288744,-12.347821200123503,313.8947302971126,5.162240270946228,-1.0199254909293474,46.584827776648496,0.8178465411179242,19.319738159579643,5.6,Home1A,1,318.33942,346.6558,45.3740575172915,0.7965901725540816,-0.02125636856384261
1884_045_Vis1AP_Home1A,148,37.0,149,4619156,RF,Fielded,0,4613956,BA,4,101,6908.0,140.0007,241.635,R,183.7137,170.1006,6.01836,73.29395721811866,44.80881222498503,187.6269,170.7543,94.10494439710074,22.21120663080676,10.6333270505203,145.02185853691532,239.8434886329732,145.60535853691533,239.4060886329732,156.55969482262077,47.69549702039019,85.39513193929733,0.9074457509793528,10.6333270505203,5.2,Home1A,1,238.73112,202.7232,90.96733737334083,0.9666584254009019,0.059212674421549094
1884_045_Vis1AP_Home1A,154,39.0,155,4906956,LF,Fielded,0,4901306,BA,5,000,963.0,-111.5346,278.5359,L,-140.2323,205.0152,6.006,67.35777545617495,53.52293767833775,-138.5406,201.6906,89.31583573144381,24.06584517561885,9.55249580015419,-111.90793629797322,275.43219065573555,-139.87906370202677,210.3329093442644,190.42971707183565,-34.48504267495693,81.45258846770928,0.9119613313883344,17.63969160274574,5.65,Home1A,0,269.26407,236.73428,87.05579283140699,0.9746960560629768,0.06273472467464247
1884_045_Vis1AP_Home1A,179,44.0,180,5598306,LF,Fielded,0,5593606,BA,5,100,6885.0,-127.6401,252.6645,L,-140.6967,268.2654,7.0275,92.34839916546666,32.004756158239175,-135.3546,257.5644,49.7417607084152,14.714746480942642,4.325370496383883,-134.09841963780707,271.70878749950134,-139.11501963780708,272.7554874995013,350.14977847579985,-27.72271188269155,9.13906615907773,0.1837302505765865,10.980650140837204,4.7,Home1A,0,253.92784,274.2904,24.53034731987637,0.4931539810919154,0.3094237305153289
1884_045_Vis1AP_Home1A,190,48.0,191,6047256,CF,Fielded,0,6042656,BA,6,100,435.0,27.5493,311.3508,L,-9.78831,254.0478,4.17084,76.18955352538396,34.04639141096961,0.5505,189.7176,151.74106417765546,39.61364537616537,13.194875145881111,8.757115213348682,330.4803081743869,-6.223984786651317,235.0698081743869,99.1466495080856,0.1662536216934824,124.59362160110764,0.8210936326058441,19.319738159579643,4.6,Home1A,0,312.189,299.0871,140.68162833167983,0.9271163945902774,0.10602276198443328
1884_045_Vis1AP_Home1A,240,62.0,241,7794106,CF,Fielded,0,7790106,BA,7,001,435.0,-7.9719,316.7397,R,19.76334,345.63,5.12544,91.39037386330432,20.57851687559502,19.8297,346.8519,57.75691045690522,16.55928368009949,4.425816893249361,-6.824440703510634,315.9683360898047,22.116940703510636,351.01746391019526,221.82016988013063,3.2720671531385808,40.983820605209544,0.7095916364118756,19.319738159579643,4.0,Home1A,1,318.66293,329.2202,41.40629684373049,0.7169063669814093,0.0073147305695336895
